Postsynaptic_ID	c_i
720575940644598819	0.4062
720575940644607854	0.3696
720575940644609134	0.5000
720575940644644387	0.6429
720575940644710964	1.0000
720575940644747572	0.4912
720575940644759319	0.5161
720575940644800535	0.2791
720575940644805143	0.5143
720575940644837655	0.4231
720575940644843031	0.8448
720575940644892963	0.3281
720575940644940835	0.1351
720575940644974644	0.4286
720575940645059107	0.8750
720575940645089059	0.6018
720575940645139508	0.6471
720575940645186868	0.3026
720575940645209966	0.0000
720575940645210222	0.7692
720575940645220718	1.0000
720575940645221742	0.0833
720575940645226862	0.3182
720575940645236078	0.3571
720575940645248878	0.5352
720575940645277294	0.4835
720575940645303918	0.4091
720575940645334126	0.2857
720575940645344110	0.5421
720575940645377668	0.4068
720575940645385524	0.5000
720575940645386884	0.6207
720575940645390468	0.5714
720575940645450548	0.6964
720575940645544068	0.0000
720575940645577348	0.6786
720575940645682211	0.2432
720575940645714211	0.3866
720575940645714723	0.3529
720575940645747747	0.6176
720575940645759523	0.2990
720575940645819268	0.7667
720575940645828740	0.3375
720575940645858948	0.6667
720575940645993348	0.0714
720575940646034740	0.2973
720575940646229283	0.4884
720575940646250275	0.1792
720575940646262307	0.0000
720575940646263331	0.5974
720575940646289699	0.0000
720575940646290979	0.6667
720575940646308148	0.1053
720575940646346548	0.5682
720575940646354211	0.3380
720575940646419235	0.1739
720575940646598788	0.5395
720575940646602372	0.5479
720575940646604932	0.4592
720575940646606724	0.4375
720575940646609028	0.3333
720575940646646148	0.1605
720575940646667828	0.8438
720575940646682932	0.8125
720575940646697780	0.4510
720575940646773044	0.4719
720575940646783284	0.5370
720575940646789428	0.5568
720575940647153796	1.0000
720575940647242116	0.4483
720575940647714425	0.7363
720575940647739513	0.4851
720575940648139129	0.3839
720575940648205945	1.0000
720575940648235641	0.0000
720575940648246649	0.0000
720575940648276089	0.5429
720575940648993145	0.4909
720575940648995705	0.1935
720575940649008761	0.6034
720575940649012857	0.7260
720575940649020025	0.1552
720575940649020537	0.7463
720575940649022841	1.0000
720575940649024633	0.5841
720575940649228665	0.7200
720575940649501817	0.5278
720575940649536121	0.0000
720575940649536377	0.7500
720575940649622905	0.2917
720575940649649529	0.3800
720575940649650041	0.6923
720575940649652089	0.3936
720575940649682809	0.1020
720575940649691513	0.0000
720575940649691769	0.6333
720575940649692281	0.5921
720575940650260214	0.1538
720575940650270710	0.5479
720575940650519542	1.0000
720575940650740982	0.2500
720575940650760438	0.7778
720575940650786294	0.6377
720575940651629046	0.4800
720575940651816950	0.5301
720575940651864822	1.0000
720575940652035830	0.5889
720575940652109046	0.5729
720575940652200950	0.2368
720575940652211958	0.3810
720575940652311030	0.0000
720575940652342006	0.5900
720575940652403446	0.3976
720575940652703393	0.7188
720575940652784289	0.0000
720575940652799649	0.5000
720575940652809377	0.2308
720575940652822945	0.3684
720575940652837793	0.1600
720575940652875169	0.2917
720575940653078433	0.4945
720575940653276833	0.4400
720575940653313953	0.6105
720575940653332385	0.5000
720575940653339041	0.2692
720575940653351841	0.6061
720575940653460385	0.5900
720575940654129057	0.0000
720575940654483873	0.2727
720575940654491553	0.6134
720575940654606753	0.4265
720575940654643617	0.9487
720575940654647457	0.2857
720575940654675873	0.0000
720575940654752417	0.5484
720575940654805665	0.8000
720575940654808225	0.6000
720575940654810017	0.8088
720575940654810785	1.0000
720575940654879137	0.3871
720575940657869953	0.0000
720575940658101121	0.5882
720575940658321793	0.5474
720575940658489473	0.9753
720575940658497409	0.5568
720575940658726785	0.3333
720575940658795137	0.3690
720575940659297153	0.8219
720575940659301249	0.5890
720575940659314817	0.4235
720575940659316609	0.1089
720575940659323009	0.4946
720575940659323521	0.4961
720575940659392385	0.3095
720575940659536257	0.2727
720575940659577217	0.0000
720575940659754625	0.3521
720575940659763329	0.6176
720575940659765121	0.4950
720575940659780993	0.3810
720575940659850113	0.0000
720575940659879041	0.6301
720575940659940225	0.0667
720575940660047489	0.1111
