flyid,sugarR_100Hz,sugarR_140Hz,sugarR_180Hz,sugarR_200Hz,sugarR_20Hz,sugarR_60Hz
720575940625102692,37.733333333333334,49.0,59.36666666666667,64.43333333333334,0.06666666666666667,22.5
720575940625164558,0.03333333333333333,0.26666666666666666,1.5,2.566666666666667,0.0,0.0
720575940625175054,48.03333333333333,61.13333333333333,68.73333333333333,71.56666666666666,0.0,19.066666666666666
720575940625178768,17.266666666666666,23.0,28.0,31.1,0.0,7.666666666666667
720575940625580988,26.166666666666668,36.56666666666667,45.53333333333333,48.766666666666666,0.0,10.266666666666667
720575940625612474,0.3,0.5333333333333333,0.6333333333333333,0.7333333333333333,0.0,0.1
720575940625641402,6.066666666666666,3.3666666666666667,2.566666666666667,2.466666666666667,0.0,4.933333333333334
720575940625705930,46.7,60.333333333333336,70.2,74.56666666666666,0.03333333333333333,25.1
720575940625737776,26.933333333333334,35.766666666666666,42.766666666666666,44.93333333333333,0.0,11.333333333333334
720575940625779075,0.0,0.03333333333333333,0.26666666666666666,0.9,0.0,0.0
720575940625814884,0.0,0.0,0.03333333333333333,0.0,0.0,0.0
720575940625852464,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0
720575940625861660,29.233333333333334,37.63333333333333,44.03333333333333,47.96666666666667,0.0,15.033333333333333
720575940625867056,38.96666666666667,54.833333333333336,67.13333333333334,72.73333333333333,0.0,15.1
720575940625874992,46.13333333333333,60.03333333333333,72.7,78.16666666666667,0.0,19.433333333333334
720575940625875504,41.56666666666667,53.7,64.03333333333333,67.4,0.0,17.0
720575940626038714,6.533333333333333,4.933333333333334,3.0,2.0,0.0,4.266666666666667
720575940626159306,0.06666666666666667,0.3333333333333333,1.1,1.3333333333333333,0.0,0.0
720575940626163658,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0
720575940626191306,77.86666666666666,95.93333333333334,108.8,115.3,9.833333333333334,53.333333333333336
720575940626256765,14.6,15.1,15.566666666666666,17.133333333333333,0.0,5.433333333333334
720575940626278974,6.766666666666667,10.7,13.466666666666667,15.733333333333333,0.0,2.1333333333333333
720575940626279742,23.033333333333335,33.0,41.733333333333334,47.0,0.0,13.0
720575940626289021,2.6666666666666665,6.833333333333333,14.5,18.166666666666668,0.0,0.13333333333333333
720575940626308697,14.0,22.666666666666668,29.4,33.06666666666667,0.0,1.0333333333333334
720575940626456081,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
720575940626468178,0.03333333333333333,0.4666666666666667,1.7,2.6,0.0,0.0
720575940626478082,0.3333333333333333,0.5333333333333333,0.7666666666666667,1.0666666666666667,0.0,0.2
720575940626495746,19.733333333333334,30.933333333333334,39.36666666666667,43.166666666666664,0.0,5.533333333333333
720575940626626597,18.4,24.8,29.5,32.766666666666666,0.0,7.866666666666666
720575940626860421,0.3,0.3333333333333333,0.16666666666666666,0.13333333333333333,0.0,0.36666666666666664
720575940626968216,0.0,0.06666666666666667,2.1666666666666665,3.9,0.0,0.0
720575940626972056,5.733333333333333,22.766666666666666,35.3,40.766666666666666,0.0,0.0
720575940626993694,14.9,19.433333333333334,23.133333333333333,24.666666666666668,0.0,6.5
720575940626999464,2.933333333333333,6.7,12.4,15.3,0.0,0.13333333333333333
720575940627083294,7.033333333333333,15.366666666666667,24.566666666666666,28.033333333333335,0.0,0.6666666666666666
720575940627086594,14.466666666666667,19.966666666666665,23.133333333333333,25.066666666666666,0.0,5.866666666666666
720575940627107271,9.5,13.9,18.166666666666668,19.966666666666665,0.0,3.466666666666667
720575940627113544,0.0,0.0,0.0,0.1,0.0,0.0
720575940627383685,100.83333333333333,119.86666666666666,134.53333333333333,141.2,23.666666666666668,74.23333333333333
720575940627410451,24.433333333333334,28.333333333333332,31.1,32.233333333333334,0.0,14.966666666666667
720575940627446661,4.1,4.766666666666667,6.333333333333333,8.333333333333334,0.0,0.7
720575940627704392,0.03333333333333333,0.8666666666666667,5.033333333333333,8.366666666666667,0.0,0.0
720575940627779983,15.133333333333333,20.866666666666667,25.533333333333335,28.766666666666666,0.0,6.033333333333333
720575940627812168,5.933333333333334,8.733333333333333,15.366666666666667,18.1,0.0,4.033333333333333
720575940627814728,1.0666666666666667,1.5666666666666667,4.533333333333333,5.766666666666667,0.0,0.06666666666666667
720575940627819151,20.4,28.733333333333334,34.53333333333333,38.6,0.0,8.0
720575940627828296,2.966666666666667,7.466666666666667,13.633333333333333,16.833333333333332,0.0,0.06666666666666667
720575940627847752,30.966666666666665,40.5,47.03333333333333,49.5,0.0,15.533333333333333
720575940627949626,0.06666666666666667,0.3333333333333333,1.1,1.3,0.0,0.0
720575940628029180,0.0,0.0,0.03333333333333333,0.2,0.0,0.0
720575940628114684,44.8,60.5,73.2,78.73333333333333,0.4666666666666667,23.666666666666668
720575940628129129,0.06666666666666667,0.2,0.3,0.2,0.0,0.1
720575940628598121,58.43333333333333,73.2,85.33333333333333,90.33333333333333,0.0,24.866666666666667
720575940628630171,17.966666666666665,19.166666666666668,19.6,20.733333333333334,0.0,8.1
720575940628648809,35.43333333333333,46.233333333333334,54.86666666666667,58.43333333333333,0.0,16.233333333333334
720575940628676457,10.9,18.233333333333334,26.466666666666665,30.533333333333335,0.0,2.1333333333333333
720575940628695043,0.0,0.03333333333333333,0.26666666666666666,0.9,0.0,0.0
720575940628755815,42.53333333333333,53.9,62.0,66.53333333333333,0.06666666666666667,22.8
720575940628826128,31.266666666666666,35.666666666666664,39.333333333333336,40.3,0.0,18.233333333333334
720575940628853239,96.86666666666666,133.73333333333332,175.86666666666667,197.76666666666668,20.366666666666667,57.46666666666667
720575940628972048,32.166666666666664,42.43333333333333,50.5,54.0,0.1,19.366666666666667
720575940628995331,0.8,0.8666666666666667,1.3333333333333333,1.8666666666666667,0.0,0.1
720575940628997123,16.4,16.933333333333334,16.8,17.8,0.0,11.033333333333333
720575940628998659,8.533333333333333,14.2,21.6,25.966666666666665,0.0,2.8333333333333335
720575940629000783,12.1,16.8,21.566666666666666,23.566666666666666,0.0,3.966666666666667
720575940629176663,99.43333333333334,137.8,182.26666666666668,199.36666666666667,21.133333333333333,59.5
720575940629207963,13.2,20.266666666666666,27.1,30.7,0.0,2.9
720575940629239934,4.1,9.2,14.666666666666666,17.733333333333334,0.0,0.36666666666666664
720575940629377132,0.0,0.03333333333333333,0.26666666666666666,0.9,0.0,0.0
720575940629393207,0.0,0.03333333333333333,0.26666666666666666,0.9,0.0,0.0
720575940629421415,4.466666666666667,5.566666666666666,4.833333333333333,4.666666666666667,0.0,1.9666666666666666
720575940629508599,2.0,2.466666666666667,4.433333333333334,4.8,0.0,0.4
720575940629561347,18.333333333333332,22.066666666666666,25.6,27.0,0.0,9.533333333333333
720575940629623351,0.0,0.36666666666666664,4.7,8.833333333333334,0.0,0.0
720575940629664768,3.3666666666666667,8.166666666666666,11.833333333333334,13.5,0.0,0.43333333333333335
720575940629667639,0.0,0.03333333333333333,0.26666666666666666,0.9,0.0,0.0
720575940629744599,0.0,0.0,0.0,0.0,0.9666666666666667,0.1
720575940629778554,75.13333333333334,94.63333333333334,110.63333333333334,115.96666666666667,0.0,32.166666666666664
720575940629804158,0.6333333333333333,0.7666666666666667,1.3333333333333333,1.1,0.0,0.5
720575940629810748,42.03333333333333,52.666666666666664,61.2,66.3,0.0,20.433333333333334
720575940629812346,3.3666666666666667,7.466666666666667,10.633333333333333,12.133333333333333,0.0,0.43333333333333335
720575940629888530,102.83333333333333,122.2,139.03333333333333,146.23333333333332,30.4,75.36666666666666
