flyid,sugarR_100Hz,sugarR_140Hz,sugarR_180Hz,sugarR_200Hz,sugarR_20Hz,sugarR_60Hz
720575940625175054,2.4560582693051525,1.9618585292749549,1.9482185594936607,1.4533486237727762,0.0,3.2550814975289875
720575940625178768,1.0306416555826872,1.0,1.0954451150103321,1.468559384794046,0.0,1.1352924243950933
720575940625580988,2.4641879437701624,2.4857370916669543,1.9102065042525873,2.0604745947367453,0.0,2.308438625757438
720575940625612474,0.5259911279353165,0.5617433182117573,0.9480975102218594,0.8919392106839767,0.0,0.3
720575940625641402,1.3888444437333107,1.53803626600791,1.5205992970609392,1.1756794725698931,0.0,1.5902480589168748
720575940625705930,2.1158134763411134,1.679947089113887,1.5790292376436015,1.3085190950927015,0.17950549357115012,2.0872629605937694
720575940625737776,2.5157283018817607,2.848196310337864,2.974147870492581,2.528943565118754,0.0,2.8557933320805198
720575940625779075,0.0,0.17950549357115012,0.5120763831912405,0.9433981132056604,0.0,0.0
720575940625814884,0.0,0.0,0.1795054935711501,0.0,0.0,0.0
720575940625852464,0.0,0.0,0.24944382578492943,0.24944382578492943,0.0,0.0
720575940625861660,2.403931964280372,2.258071940591993,2.121058435991071,2.3449709782615407,0.0,2.121058435991071
720575940625867056,1.8705317128797603,1.5933891203622828,1.6679994670929073,1.0624918300339485,0.0,2.5865034312755126
720575940625874992,7.4105030568481345,8.03112002705033,7.866172300850438,5.532228805423322,0.0,5.283201891109426
720575940625875504,6.151874149846984,6.377826170935255,5.642005159712478,4.744119166575253,0.0,4.6475800154489
720575940626038714,1.7650936393164967,2.1898756940875788,1.879716290649558,1.1254628677422756,0.0,1.8961950204437188
720575940626159306,0.24944382578492943,0.5374838498865699,1.106044001535804,1.1352924243950933,0.0,0.0
720575940626163658,0.17950549357115012,0.24944382578492943,0.24944382578492943,0.1795054935711501,0.0,0.0
720575940626191306,1.4079141387961918,1.3399834161494522,1.1944315244779276,1.810156530984729,1.8454147380888546,1.5986105077709065
720575940626256765,1.6451950239004087,1.8502252115170557,1.977933826552906,1.9447936194419764,0.0,1.5849991237291654
720575940626278974,2.2313423961572747,2.9,2.9295430056959777,3.2138588781850537,0.0,1.1756794725698934
720575940626279742,1.4715826703096078,1.6931233465600393,1.5902480589168748,1.6733200530681511,0.0,1.5275252316519468
720575940626289021,1.2202003478482084,1.8633899812498247,1.7841898254763513,1.8811934746029948,0.0,0.33993463423951903
720575940626308697,1.5491933384829668,0.8692269873603532,1.083205120618128,1.1234866364235145,0.0,1.0482790129010926
720575940626456081,0.0,0.0,0.0,0.1795054935711501,0.0,0.0
720575940626468178,0.17950549357115012,0.49888765156985887,1.2688577540449522,1.3316656236958786,0.0,0.0
720575940626478082,0.5374838498865699,0.6699917080747261,1.116044602852214,1.0934146311237816,0.0,0.4000000000000001
720575940626495746,1.1527744310527053,1.6519348924485153,1.196754871401083,1.3682917167849196,0.0,1.2578641509408806
720575940626626597,1.4742229591663987,1.4922019523732928,1.4776106839534333,1.430229196861662,0.0,1.6478942792411035
720575940626860421,0.45825756949558394,0.5374838498865699,0.37267799624996495,0.33993463423951903,0.0,0.5467073155618908
720575940626968216,0.0,0.24944382578492943,1.002773930432755,1.2206555615733703,0.0,0.0
720575940626972056,1.2631530214330944,1.2827920936595902,1.1874342087037915,0.9195409482755816,0.0,0.0
720575940626993694,1.6196707484341788,1.7451520150277902,1.746106780494506,1.9550504398153574,0.0,1.746424919657298
720575940626999464,1.1527744310527055,1.9347695814575268,1.6653327995729061,1.242309676905615,0.0,0.33993463423951903
720575940627083294,1.9058389811897076,1.9745604292826513,1.9267128022157902,1.6224124698183944,0.0,0.7453559924999298
720575940627086594,1.5434449203720302,1.7978382080215736,1.9102065042525873,1.8061622912192088,0.0,1.3597385369580761
720575940627107271,2.2323380867004294,2.9591665493288253,2.5177150134375594,2.1367160680716455,0.0,1.4772346537440226
720575940627113544,0.0,0.0,0.0,0.3,0.0,0.0
720575940627383685,1.5293426329272617,1.586050300449376,1.6679994670929073,1.375984496036686,2.662496739695448,2.0604745947367453
720575940627410451,2.9853345243409866,3.1446603773522015,3.4481879299133333,2.951647374301717,0.0,3.1883468373995254
720575940627446661,1.1930353445448854,1.3337499349161706,1.6599866130651644,1.577621275493231,0.0,0.9363047936792092
720575940627704392,0.1795054935711501,0.7180219742846006,1.168569876197207,1.662995957768856,0.0,0.0
720575940627779983,1.6069294390925268,1.6679994670929073,1.7838784213679537,2.275717225159771,0.0,1.87053171287976
720575940627812168,1.9310331143946986,1.8961950204437188,2.272785857830771,2.797022226106424,0.0,1.2512216252748973
720575940627814728,0.85374989832438,1.2827920936595902,1.3840359661351131,1.8199511592958262,0.0,0.24944382578492943
720575940627819151,1.781385228784985,1.5902480589168748,1.8571184369578828,1.8,0.0,1.8073922282301278
720575940627828296,1.0482790129010926,1.9275776393067947,1.5380362660079103,1.4851112939963644,0.0,0.24944382578492943
720575940627847752,3.600771522265132,3.1490739379485304,2.738409919805449,2.526525941551627,0.0,3.4032664048267245
720575940627949626,0.24944382578492943,0.5374838498865699,1.106044001535804,1.1590225767142472,0.0,0.0
720575940628029180,0.0,0.0,0.1795054935711501,0.4000000000000001,0.0,0.0
720575940628114684,2.11974841274462,1.8929694486000912,1.9218047073866102,1.3888444437333103,0.618241233033047,2.1959558789334137
720575940628129129,0.24944382578492943,0.40000000000000013,0.45825756949558394,0.4000000000000001,0.0,0.3
720575940628598121,6.2858748175748955,6.368673331236264,5.65292451352002,4.019397411995429,0.0,5.719751354347106
720575940628630171,1.6629959577688562,1.827262676488766,2.154065922853802,2.1898756940875788,0.0,1.445683229480096
720575940628648809,3.657716348883397,3.2319584705802704,3.3038697848970315,2.4451766580124406,0.0,3.6758974716689563
720575940628676457,1.8502252115170554,2.155355088043628,2.7047283700134392,1.7838784213679535,0.0,1.0561986345169907
720575940628695043,0.0,0.17950549357115012,0.5120763831912405,0.9433981132056604,0.0,0.0
720575940628755815,2.319961685507375,2.1346350195447155,1.8618986725025255,2.5655841873191805,0.24944382578492943,1.9731531449264992
720575940628826128,2.8627880738111857,2.958978802822953,2.7243755655603397,2.9228981051917176,0.0,3.6026225015797713
720575940628853239,9.422431863495868,11.977571632940554,13.958828349431368,12.960666992438657,4.33192284736877,8.143436348099957
720575940628972048,1.5723301886761005,1.3085190950927015,1.3844373104863459,1.390443574307614,0.3,1.2512216252748976
720575940628995331,0.7916228058025278,0.8844332774281066,1.1352924243950935,0.7630348761506398,0.0,0.3
720575940628997123,2.318045153428495,1.9310331143946984,2.1969676071045443,2.6255158223353625,0.0,1.87053171287976
720575940628998659,1.4079141387961918,1.641137816678823,2.1228911104120876,2.726210230745645,0.0,1.3437096247164249
720575940629000783,1.274100990241093,1.9731531449264992,1.8015425489162211,1.6468825769380833,0.0,1.3535960336164634
720575940629176663,8.566147844211473,13.128594745821047,13.686814417127488,15.721499787092691,4.4176414018744845,6.721854902728363
720575940629207963,2.3860706890897707,2.7800879282657394,2.2561028345356955,1.69607389776114,0.0,1.2476644848141933
720575940629239934,1.8138357147217052,1.6206994374857624,1.6397831834998458,1.8061622912192086,0.0,0.5467073155618908
720575940629377132,0.0,0.17950549357115012,0.5120763831912405,0.9433981132056604,0.0,0.0
720575940629393207,0.0,0.17950549357115012,0.5120763831912405,0.9433981132056604,0.0,0.0
720575940629421415,1.4313940369055926,1.8199511592958264,1.5509853498842454,1.831817555204545,0.0,1.3034143197344767
720575940629508599,1.1832159566199232,1.2036980056845192,1.5205992970609392,1.869046102516825,0.0,0.66332495807108
720575940629561347,1.757523510195209,2.2647050335284034,2.5768197453450252,2.780887148615228,0.0,1.6478942792411035
720575940629623351,0.0,0.5467073155618908,1.8284784202536637,1.5723301886761005,0.0,0.0
720575940629664768,1.3535960336164634,1.5293426329272615,1.1571036638473189,1.746424919657298,0.0,0.6674994798166928
720575940629667639,0.0,0.17950549357115012,0.5120763831912405,0.9433981132056604,0.0,0.0
720575940629744599,0.0,0.0,0.0,0.0,0.9480975102218594,0.30000000000000004
720575940629778554,8.301539348551904,8.068388246043252,7.481013003300793,4.895462751932196,0.0,7.572244640058117
720575940629804158,0.7951240294584375,0.8439325934114775,0.9067647005823629,0.8698658900466593,0.0,0.6191391873668903
720575940629810748,3.209188197798454,3.9693268390944523,2.481934729198171,2.437895267096873,0.0,3.7743284906795744
720575940629812346,1.27758452644912,1.746106780494506,1.622412469818394,1.4544949486180956,0.0,0.6674994798166928
