flyid,sugarR_100Hz,sugarR_200Hz,sugarR_20Hz
720575940631267409,0.0,0.7483314773547883,0.0
720575940631283267,2.1540659228538015,3.1622776601683795,0.0
720575940631340815,1.4966629547095764,2.0591260281974,0.0
720575940631349335,1.624807680927192,1.019803902718557,0.0
720575940631406411,1.4966629547095764,2.727636339397171,0.0
720575940631575327,0.0,0.7483314773547883,0.0
720575940631629160,0.48989794855663565,0.6324555320336759,0.0
720575940631662648,2.244994432064365,3.878143885933063,0.0
720575940631703608,1.4142135623730951,1.3564659966250538,0.8
720575940631714119,0.9797958971132712,1.0198039027185568,0.0
720575940631918649,5.89915248150105,3.4409301068170506,0.0
720575940631959097,3.7735924528226414,3.1368774282716245,0.8
720575940631967506,0.0,0.4000000000000001,0.0
720575940631989352,0.0,0.4,0.0
720575940631994728,1.16619037896906,0.7483314773547882,0.0
720575940631997032,0.7483314773547882,2.244994432064365,0.0
720575940631999080,3.9799497484264794,3.6110940170535577,0.0
720575940632047890,2.4819347291981715,3.7094473981982814,0.8
720575940632118156,4.66476151587624,3.63318042491699,0.0
720575940632134227,1.32664991614216,0.9797958971132713,0.0
720575940632159519,1.8547236990991407,2.0,0.0
720575940632252743,3.847076812334269,4.223742416388575,0.0
720575940632304711,2.5768197453450252,2.7856776554368237,0.0
720575940632307025,0.0,1.3564659966250538,0.0
720575940632354641,0.0,0.4000000000000001,0.0
720575940632365905,1.6248076809271923,1.16619037896906,0.0
720575940632425919,12.24744871391589,13.075167302944925,3.249615361854384
720575940632602532,1.5999999999999999,4.4,0.0
720575940632648612,2.0591260281974,0.7483314773547882,1.0198039027185568
720575940632659404,0.4,0.8944271909999159,0.0
720575940632722515,0.0,1.3564659966250538,0.0
720575940632722771,2.9664793948382653,0.9797958971132711,0.8
720575940632889389,9.971960689854328,7.657675887630659,4.069397989875161
720575940632962786,1.0954451150103321,0.48989794855663565,0.0
720575940633116256,1.0954451150103321,2.1354156504062622,0.0
720575940633143833,12.63962024745997,10.067770358922576,5.403702434442518
720575940633185567,2.244994432064365,1.16619037896906,0.8
720575940633277209,2.1354156504062622,1.16619037896906,0.9797958971132713
720575940633293025,1.7204650534085253,0.39999999999999997,0.0
720575940633308371,0.7483314773547882,2.0976176963403033,0.0
720575940633316563,1.4966629547095764,1.3564659966250536,0.0
720575940633373651,0.39999999999999997,1.6733200530681511,0.0
720575940633434208,0.0,0.7483314773547883,0.0
720575940633612698,0.8,1.0198039027185568,0.0
720575940633674135,1.16619037896906,1.019803902718557,0.48989794855663565
720575940634210155,0.4000000000000001,0.7483314773547883,0.0
720575940634301852,1.019803902718557,1.469693845669907,0.0
720575940634428058,0.9797958971132712,2.0976176963403033,0.0
720575940634645600,4.833218389437829,3.4409301068170506,0.0
720575940634756203,1.9390719429665317,1.019803902718557,0.0
720575940634825623,2.227105745132009,2.4166091947189146,0.0
720575940635055039,1.2,1.7204650534085253,0.0
720575940635166571,0.7999999999999999,0.4,0.0
720575940635179871,1.0954451150103321,0.7483314773547882,0.0
720575940635211115,1.9390719429665317,1.3564659966250536,0.0
720575940635239672,1.4966629547095764,1.9390719429665317,0.0
720575940635451546,1.7204650534085253,1.0954451150103321,0.0
720575940635578303,2.4,2.5612496949731396,0.0
720575940635611316,0.48989794855663565,1.2649110640673518,0.0
720575940635771316,0.0,1.3564659966250538,0.0
720575940635839077,0.4000000000000001,1.16619037896906,0.8
720575940636053678,0.7483314773547882,1.9390719429665317,1.0198039027185568
720575940636165624,2.6381811916545836,2.280350850198276,0.0
720575940636346487,0.48989794855663565,1.0198039027185568,0.0
720575940636654703,0.0,1.3564659966250538,0.0
720575940636809646,2.227105745132009,3.555277766926235,0.0
720575940636828334,0.6324555320336759,0.8944271909999159,0.8
720575940636895406,1.3266499161421599,1.7204650534085253,0.0
720575940637144944,2.33238075793812,3.1368774282716245,0.0
720575940637360730,0.4898979485566356,1.6733200530681511,0.0
720575940637568838,10.818502669038816,8.79545337091841,1.4142135623730951
720575940637656286,0.4898979485566356,0.9797958971132713,0.0
720575940637790527,0.0,1.3564659966250536,0.0
720575940637902938,0.0,0.7483314773547883,0.0
720575940638088262,1.0954451150103321,2.244994432064365,0.0
720575940638103349,1.9595917942265422,1.4142135623730951,0.8944271909999159
720575940638181092,4.2708313008125245,4.147288270665544,0.0
720575940638202345,8.133879763065101,12.240914998479484,3.261901286060018
720575940639170723,1.1661903789690602,0.8944271909999159,0.0
720575940639198397,1.32664991614216,1.32664991614216,0.0
720575940639198653,4.586937976471886,7.0823724838503095,3.3466401061363023
720575940639285949,2.5612496949731396,1.4142135623730951,0.48989794855663565
720575940639332736,8.541662601625049,7.552483035399682,6.013318551349164
720575940639425112,2.6832815729997477,5.276362383309167,0.0
720575940639785379,0.0,0.7483314773547883,0.0
720575940639786915,2.1354156504062622,2.3151673805580453,0.0
720575940639972816,1.9390719429665317,2.154065922853802,0.0
720575940640649691,8.37615663654877,18.977881862842334,2.244994432064365
720575940640839120,1.0198039027185568,1.0198039027185568,0.0
720575940641366517,1.2000000000000002,1.16619037896906,0.0
720575940641480949,3.3823069050575527,2.0591260281974,0.0
